https://www.leasebreak.com/short-term-rental-details/153790/34-schermerhorn-street,"34 Schermerhorn Street, UPPER TRIPLEX","Brooklyn Heights, Brooklyn","$13,995",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
5+","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Leslie Garfield],"Matt Lesser, (212) 574-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/139727/848-carroll-street,"848 Carroll Street, HOUSE","Park Slope, Brooklyn","$13,950",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
4","BATHROOMS:
3",Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],3555,,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/135214/345-park-place,"345 Park Place, 2","Prospect Heights, Brooklyn","$13,750",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
4","BATHROOMS:
2",Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Yuliya Sysevich, (212) 941-XXXXClick to view","Aiste M Balcourt, (212) 941-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/144266/51-jay-street,"51 Jay Street, PHD","Dumbo, Brooklyn","$13,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
3","BATHROOMS:
4",Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Pet Friendly', 'Gym', 'Loft']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],2058,,Condo
https://www.leasebreak.com/short-term-rental-details/125763/137-atlantic-avenue,"137 Atlantic Avenue, GF","Brooklyn Heights, Brooklyn","$13,000",36.5 MONTH MIN,Immediate,"Jul 02, 2022","BEDROOMS:
Studio","BATHROOMS:
1",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],3600,,Condo
https://www.leasebreak.com/short-term-rental-details/148037/382-degraw-street,382 Degraw Street,"Carroll Gardens, Brooklyn","$12,750",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Tenant/Renter ,,Townhouse/house,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/139592/3-pierrepont-place,"3 Pierrepont Place, TOP FLOOR","Brooklyn Heights, Brooklyn","$12,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Townhouse/house,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/148828/196-baltic-street,"196 Baltic Street, 2","Cobble Hill, Brooklyn","$12,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
3","BATHROOMS:
3",Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"David Troutman, (212) 495-XXXXClick to view",,Condop
https://www.leasebreak.com/short-term-rental-details/153791/1-grand-army-plaza,"1 Grand Army Plaza, PHW","Prospect Heights, Brooklyn","$12,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
3","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Leslie Garfield],"Gian Mitchell, (212) 574-XXXXClick to view","Matt Lesser, (212) 574-XXXXClick to view",1962
https://www.leasebreak.com/short-term-rental-details/152925/597-2nd-street,"597 2nd Street, TOWNHOUSE","Park Slope, Brooklyn","$12,000",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
5+","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'High-rise']",Standard 12 Month Rental,"Agent/Broker [Irvine Realty Group, Inc.]","Sarah Stoneback, (212) 754-XXXXClick to view",3500,
